%iDASCh East	North   IntDist CumDist
3935 422103.39 4518288.02 4.50 16987.46
3936 422107.89 4518288.19 4.50 16991.96
3937 422112.39 4518288.36 4.50 16996.46
3938 422116.89 4518288.52 4.50 17000.96
3939 422121.39 4518288.69 4.50 17005.47
3940 422125.88 4518288.86 4.50 17009.97
3941 422130.38 4518289.02 4.50 17014.47
3942 422134.88 4518289.19 4.50 17018.97
3943 422139.38 4518289.35 4.50 17023.47
3944 422143.88 4518289.43 4.50 17027.97
3945 422148.38 4518289.46 4.50 17032.48
3946 422152.89 4518289.49 4.50 17036.98
3947 422157.39 4518289.51 4.50 17041.48
3948 422161.89 4518289.54 4.50 17045.98
3949 422166.39 4518289.57 4.50 17050.48
3950 422170.89 4518289.59 4.50 17054.99
3951 422175.39 4518289.62 4.50 17059.49
3952 422179.90 4518289.65 4.50 17063.99
3953 422184.40 4518289.67 4.50 17068.49
3954 422188.90 4518289.70 4.50 17072.99
3955 422193.40 4518289.72 4.50 17077.50
3956 422197.90 4518289.74 4.50 17082.00
3957 422202.41 4518289.77 4.50 17086.50
3958 422206.91 4518289.79 4.50 17091.00
3959 422211.41 4518289.82 4.50 17095.50
3960 422215.91 4518289.84 4.50 17100.00
3961 422220.41 4518289.86 4.50 17104.51
3962 422224.91 4518289.90 4.50 17109.01
3963 422229.41 4518290.04 4.50 17113.51
3964 422233.91 4518290.17 4.50 17118.01
3965 422238.41 4518290.31 4.50 17122.51
3966 422242.91 4518290.44 4.50 17127.02
3967 422247.04 4518289.22 4.31 17131.32
3968 422250.85 4518286.81 4.50 17135.82
3969 422254.66 4518284.41 4.50 17140.33
3970 422255.44 4518280.08 4.40 17144.72
3971 422255.54 4518275.71 4.37 17149.09
3972 422253.20 4518271.87 4.50 17153.60
3981 422250.85 4518268.03 4.50 17158.10
3982 422247.19 4518265.82 4.27 17162.37
3983 422242.93 4518264.38 4.50 17166.87
3984 422238.67 4518262.94 4.50 17171.37
3985 422234.24 4518262.35 4.47 17175.84
3986 422229.74 4518262.09 4.50 17180.34
3987 422225.25 4518261.84 4.50 17184.84
3988 422220.75 4518261.59 4.50 17189.34
3989 422216.29 4518260.97 4.50 17193.85
3990 422211.84 4518260.34 4.50 17198.35
3991 422207.38 4518259.72 4.50 17202.85
3992 422202.92 4518259.10 4.50 17207.35
3993 422198.46 4518258.47 4.50 17211.85
3994 422194.00 4518257.85 4.50 17216.36
3995 422189.54 4518257.22 4.50 17220.86
3996 422185.09 4518256.60 4.50 17225.36
3997 422180.63 4518255.92 4.50 17229.86
3998 422176.18 4518255.24 4.50 17234.36
3999 422171.73 4518254.56 4.50 17238.86
4000 422167.28 4518253.89 4.50 17243.37
4001 422162.83 4518253.21 4.50 17247.87
4002 422158.38 4518252.53 4.50 17252.37
4003 422153.93 4518251.85 4.50 17256.87
4004 422149.48 4518251.17 4.50 17261.37
4005 422145.06 4518250.33 4.50 17265.88
4006 422140.63 4518249.50 4.50 17270.38
4007 422136.21 4518248.66 4.50 17274.88
4008 422131.79 4518247.83 4.50 17279.38
4009 422127.43 4518246.82 4.48 17283.86
4010 422123.51 4518244.61 4.50 17288.36
4011 422119.59 4518242.39 4.50 17292.86
4012 422115.67 4518240.18 4.50 17297.36
4013 422111.75 4518237.96 4.50 17301.86
4014 422109.05 4518234.39 4.48 17306.34
4015 422106.44 4518230.72 4.50 17310.84
4016 422103.83 4518227.06 4.50 17315.34
4017 422101.22 4518223.39 4.50 17319.85
4018 422098.71 4518219.69 4.47 17324.32
4019 422098.76 4518215.19 4.50 17328.82
4020 422098.81 4518210.69 4.50 17333.32
4021 422100.71 4518206.80 4.33 17337.65
4022 422103.36 4518203.16 4.50 17342.15
4023 422107.22 4518202.86 3.87 17346.02
4024 422111.59 4518203.95 4.50 17350.53
4025 422115.96 4518205.04 4.50 17355.03
4026 422120.26 4518206.36 4.50 17359.52
4027 422124.51 4518207.84 4.50 17364.03
4028 422128.76 4518209.32 4.50 17368.53
4029 422133.24 4518210.87 4.74 17373.27
4030 422137.69 4518212.50 4.74 17378.00
4031 422142.13 4518214.15 4.74 17382.74
4032 422146.57 4518215.80 4.74 17387.48
4033 422151.01 4518217.45 4.74 17392.21
4034 422155.45 4518219.10 4.74 17396.95
4035 422160.15 4518219.44 4.71 17401.66
4036 422164.88 4518219.61 4.74 17406.40
4037 422169.61 4518219.78 4.74 17411.14
4038 422174.35 4518219.95 4.74 17415.87
4039 422179.08 4518220.12 4.74 17420.61
4040 422183.80 4518219.90 4.73 17425.34
4041 422188.52 4518219.45 4.74 17430.07
4042 422193.23 4518218.99 4.74 17434.81
4043 422197.95 4518218.54 4.74 17439.55
4044 422202.66 4518218.08 4.74 17444.28
4045 422207.38 4518217.63 4.74 17449.02
4046 422212.09 4518217.17 4.74 17453.76
4047 422216.40 4518215.59 4.59 17458.34
4048 422220.31 4518212.91 4.74 17463.08
4049 422224.22 4518210.24 4.74 17467.82
4050 422227.94 4518207.38 4.69 17472.51
4051 422230.49 4518203.39 4.74 17477.25
4052 422233.04 4518199.40 4.74 17481.98
4053 422235.59 4518195.41 4.74 17486.72
4054 422238.15 4518191.42 4.74 17491.46
4063 422240.27 4518187.22 4.71 17496.16
4064 422241.86 4518182.75 4.74 17500.90
4065 422243.44 4518178.29 4.74 17505.64
4066 422245.02 4518173.82 4.74 17510.38
4067 422246.61 4518169.36 4.74 17515.11
4068 422247.45 4518164.76 4.68 17519.79
4069 422247.55 4518160.02 4.74 17524.53
4070 422247.65 4518155.29 4.74 17529.26
4071 422247.75 4518150.55 4.74 17534.00
4072 422247.85 4518145.82 4.74 17538.74
4073 422247.95 4518141.08 4.74 17543.47
4074 422248.05 4518136.35 4.74 17548.21
4075 422248.15 4518131.61 4.74 17552.95
4076 422248.86 4518126.95 4.71 17557.66
4077 422249.99 4518122.35 4.74 17562.39
4078 422251.11 4518117.75 4.74 17567.13
4079 422252.24 4518113.15 4.74 17571.87
4080 422253.44 4518108.58 4.72 17576.59
4081 422256.19 4518104.73 4.74 17581.33
4082 422258.94 4518100.87 4.74 17586.06
4083 422261.69 4518097.01 4.74 17590.80
4084 422264.44 4518093.16 4.74 17595.54
4085 422267.32 4518089.42 4.72 17600.26
4086 422270.86 4518086.26 4.74 17604.99
4087 422274.39 4518083.11 4.74 17609.73
4088 422277.92 4518079.95 4.74 17614.47
4089 422281.45 4518076.80 4.74 17619.21
4090 422285.08 4518073.76 4.73 17623.94
4091 422288.93 4518071.00 4.74 17628.67
4092 422292.79 4518068.25 4.74 17633.41
4093 422296.64 4518065.50 4.74 17638.15
4094 422300.50 4518062.74 4.74 17642.88
4095 422304.35 4518059.99 4.74 17647.62
4096 422308.21 4518057.24 4.74 17652.36
4097 422312.06 4518054.49 4.74 17657.09
4098 422315.92 4518051.73 4.74 17661.83
4099 422319.77 4518048.98 4.74 17666.57
4100 422323.56 4518046.15 4.73 17671.30
4101 422327.20 4518043.12 4.74 17676.04
4102 422330.84 4518040.08 4.74 17680.78
4103 422334.49 4518037.05 4.74 17685.51
4104 422338.13 4518034.02 4.74 17690.25
4105 422341.77 4518030.99 4.74 17694.99
4106 422345.41 4518027.96 4.74 17699.72
4107 422349.05 4518024.93 4.74 17704.46
4108 422352.68 4518021.89 4.74 17709.20
4109 422356.08 4518018.59 4.74 17713.93
4110 422359.48 4518015.29 4.74 17718.67
4111 422362.88 4518012.00 4.74 17723.41
4112 422366.28 4518008.70 4.74 17728.14
4113 422369.68 4518005.40 4.74 17732.88
4114 422373.03 4518002.06 4.73 17737.61
4115 422376.04 4517998.40 4.74 17742.35
4116 422379.04 4517994.73 4.74 17747.09
4117 422382.04 4517991.07 4.74 17751.83
4118 422385.05 4517987.41 4.74 17756.56
4119 422388.05 4517983.74 4.74 17761.30
4120 422391.05 4517980.08 4.74 17766.04
4121 422394.05 4517976.42 4.74 17770.77
4122 422396.59 4517972.47 4.70 17775.47
4123 422398.54 4517968.15 4.74 17780.21
4124 422400.50 4517963.83 4.74 17784.94
4125 422402.45 4517959.52 4.74 17789.68
4126 422404.40 4517955.20 4.74 17794.42
4127 422406.22 4517950.83 4.74 17799.15
4128 422408.01 4517946.44 4.74 17803.89
4129 422409.80 4517942.06 4.74 17808.63
4130 422411.59 4517937.67 4.74 17813.36
4131 422413.22 4517933.23 4.73 17818.10
4132 422414.57 4517928.69 4.74 17822.83
4133 422415.82 4517924.47 4.40 17827.24
4134 422417.00 4517920.23 4.39 17831.63
4135 422417.11 4517915.83 4.40 17836.03
4136 422417.23 4517911.43 4.40 17840.44
4137 422417.34 4517907.03 4.40 17844.84
4138 422416.86 4517902.67 4.38 17849.23
4139 422416.10 4517898.33 4.40 17853.63
4140 422415.33 4517893.99 4.40 17858.03
4141 422414.57 4517889.66 4.40 17862.44
4142 422412.64 4517885.70 4.40 17866.84
4143 422410.68 4517881.76 4.40 17871.24
4144 422408.73 4517877.81 4.40 17875.65
4145 422406.78 4517873.86 4.40 17880.05
4146 422404.82 4517869.92 4.40 17884.45
4147 422402.92 4517865.95 4.40 17888.86
4148 422401.11 4517861.93 4.40 17893.26
4149 422399.31 4517857.91 4.40 17897.67
4150 422397.51 4517853.89 4.40 17902.07
4151 422395.71 4517849.87 4.40 17906.47
4152 422393.91 4517845.86 4.40 17910.88
4153 422392.10 4517841.84 4.40 17915.28
4154 422390.30 4517837.82 4.40 17919.68
4155 422388.50 4517833.80 4.40 17924.09
4156 422386.80 4517829.74 4.40 17928.49
4157 422385.10 4517825.68 4.40 17932.90
4158 422383.40 4517821.62 4.40 17937.30
4159 422381.69 4517817.55 4.40 17941.70
4160 422379.99 4517813.49 4.40 17946.11
4161 422378.29 4517809.43 4.40 17950.51
4162 422376.59 4517805.37 4.40 17954.92
4163 422375.09 4517801.23 4.40 17959.32
4164 422373.64 4517797.07 4.40 17963.72
4165 422372.20 4517792.91 4.40 17968.12
4166 422370.76 4517788.75 4.40 17972.53
4167 422369.31 4517784.59 4.40 17976.93
4168 422367.87 4517780.43 4.40 17981.34
4169 422366.41 4517776.27 4.40 17985.74
4170 422364.84 4517772.16 4.40 17990.14
4171 422363.27 4517768.04 4.40 17994.55
4172 422361.70 4517763.93 4.40 17998.95
4173 422360.13 4517759.82 4.40 18003.36
4174 422358.56 4517755.70 4.40 18007.76
4175 422356.99 4517751.59 4.40 18012.16
4176 422355.42 4517747.47 4.40 18016.57
4177 422353.85 4517743.36 4.40 18020.97
4178 422352.28 4517739.24 4.40 18025.37
4179 422350.71 4517735.13 4.40 18029.78
4180 422349.16 4517731.01 4.40 18034.18
4181 422347.86 4517726.80 4.40 18038.58
4182 422346.55 4517722.60 4.40 18042.99
4183 422345.25 4517718.39 4.40 18047.39
4184 422343.95 4517714.18 4.40 18051.80
4185 422342.64 4517709.98 4.40 18056.20
4186 422341.34 4517705.77 4.40 18060.60
4187 422340.45 4517701.47 4.39 18064.99
4193 422339.93 4517697.10 4.40 18069.39
4194 422339.41 4517692.73 4.40 18073.80
4195 422338.89 4517688.36 4.40 18078.20
4196 422338.37 4517683.98 4.40 18082.60
4197 422337.85 4517679.61 4.40 18087.01
4198 422338.18 4517675.22 4.40 18091.41
4199 422338.54 4517670.83 4.40 18095.81
4200 422338.90 4517666.44 4.40 18100.22
4201 422339.27 4517662.06 4.40 18104.62
4202 422339.66 4517657.67 4.40 18109.02
4203 422340.64 4517653.38 4.40 18113.43
4204 422341.62 4517649.08 4.40 18117.83
4205 422342.60 4517644.79 4.40 18122.23
4206 422343.58 4517640.50 4.40 18126.64
4207 422344.56 4517636.20 4.40 18131.04
4208 422345.33 4517631.88 4.40 18135.44
4209 422345.84 4517627.50 4.40 18139.84
4210 422346.35 4517623.13 4.40 18144.25
4211 422346.86 4517618.75 4.40 18148.65
4212 422347.37 4517614.38 4.40 18153.05
4213 422347.67 4517610.01 4.38 18157.44
4214 422347.08 4517605.64 4.40 18161.84
4215 422346.49 4517601.28 4.40 18166.24
4216 422345.90 4517596.91 4.40 18170.65
4217 422344.49 4517592.80 4.35 18175.00
4218 422342.57 4517588.84 4.40 18179.40
4219 422340.64 4517584.88 4.40 18183.81
4220 422338.21 4517581.24 4.38 18188.18
4221 422335.46 4517577.80 4.40 18192.59
4222 422332.70 4517574.36 4.40 18196.99
4223 422329.95 4517570.93 4.40 18201.40
4224 422327.23 4517567.46 4.40 18205.80
4225 422324.55 4517563.97 4.40 18210.20
4226 422321.86 4517560.48 4.40 18214.61
4227 422319.39 4517556.84 4.40 18219.01
4228 422317.05 4517553.11 4.40 18223.41
4229 422314.70 4517549.38 4.40 18227.81
4230 422312.36 4517545.66 4.40 18232.22
4231 422310.38 4517541.73 4.39 18236.61
4232 422308.63 4517537.69 4.40 18241.01
4233 422306.88 4517533.65 4.40 18245.42
4234 422305.13 4517529.61 4.40 18249.82
4235 422303.38 4517525.57 4.40 18254.23
4236 422301.65 4517521.52 4.40 18258.63
4237 422299.96 4517517.46 4.40 18263.03
4238 422298.26 4517513.39 4.40 18267.44
4239 422296.56 4517509.33 4.40 18271.84
4240 422294.86 4517505.27 4.40 18276.24
4241 422293.41 4517501.11 4.40 18280.64
4242 422292.07 4517496.92 4.40 18285.05
4243 422290.74 4517492.72 4.40 18289.45
4244 422289.41 4517488.52 4.40 18293.86
4245 422288.37 4517484.24 4.40 18298.26
4246 422287.38 4517479.95 4.40 18302.66
4247 422286.38 4517475.66 4.40 18307.07
4248 422285.38 4517471.37 4.40 18311.47
4249 422284.53 4517467.06 4.40 18315.87
4250 422283.80 4517462.71 4.40 18320.27
4251 422283.08 4517458.37 4.40 18324.68
4252 422282.35 4517454.03 4.40 18329.08
4253 422281.63 4517449.68 4.40 18333.49
4254 422280.90 4517445.34 4.40 18337.89
4255 422280.07 4517441.01 4.40 18342.29
4256 422279.16 4517436.70 4.40 18346.70
4257 422278.26 4517432.40 4.40 18351.10
4258 422277.35 4517428.09 4.40 18355.50
4259 422276.44 4517423.78 4.40 18359.91
4260 422275.54 4517419.47 4.40 18364.31
4261 422274.63 4517415.16 4.40 18368.72
4262 422273.72 4517410.85 4.40 18373.12
4263 422272.82 4517406.54 4.40 18377.52
4264 422271.93 4517402.22 4.40 18381.93
4265 422271.05 4517397.91 4.40 18386.33
4266 422270.16 4517393.60 4.40 18390.73
4267 422269.27 4517389.28 4.40 18395.14
4268 422268.38 4517384.97 4.40 18399.54
4269 422267.50 4517380.66 4.40 18403.95
4270 422266.61 4517376.34 4.40 18408.35
4271 422265.72 4517372.03 4.40 18412.75
4272 422264.84 4517367.72 4.40 18417.16
4273 422263.68 4517363.47 4.40 18421.56
4274 422262.49 4517359.23 4.40 18425.96
4275 422261.31 4517354.99 4.40 18430.37
4276 422260.12 4517350.75 4.40 18434.77
4277 422258.93 4517346.51 4.40 18439.18
4278 422257.74 4517342.27 4.40 18443.58
4279 422256.55 4517338.03 4.40 18447.98
4280 422255.36 4517333.79 4.40 18452.39
4281 422254.18 4517329.54 4.40 18456.79
4282 422253.03 4517325.29 4.40 18461.19
4283 422251.87 4517321.04 4.40 18465.60
4284 422250.72 4517316.79 4.40 18470.00
4285 422249.57 4517312.54 4.40 18474.41
4286 422248.42 4517308.29 4.40 18478.81
4287 422247.26 4517304.04 4.40 18483.21
4288 422246.11 4517299.79 4.40 18487.62
4289 422244.96 4517295.54 4.40 18492.02
4290 422243.80 4517291.29 4.40 18496.42
4291 422242.65 4517287.04 4.40 18500.83
4292 422241.59 4517282.77 4.40 18505.23
4293 422240.56 4517278.49 4.40 18509.64
4294 422239.52 4517274.21 4.40 18514.04
4295 422238.48 4517269.93 4.40 18518.44
4296 422237.44 4517265.65 4.40 18522.85
4297 422236.40 4517261.37 4.40 18527.25
4298 422235.36 4517257.09 4.40 18531.65
4299 422234.33 4517252.81 4.40 18536.06
4300 422233.29 4517248.53 4.40 18540.46
4301 422232.25 4517244.25 4.40 18544.87
4302 422231.21 4517239.97 4.40 18549.27
4303 422230.17 4517235.69 4.40 18553.67
4304 422229.14 4517231.41 4.40 18558.08
4305 422228.14 4517227.12 4.40 18562.48
4306 422227.17 4517222.83 4.40 18566.88
4307 422226.20 4517218.53 4.40 18571.29
4308 422225.23 4517214.23 4.40 18575.69
4309 422224.25 4517209.94 4.40 18580.10
4310 422223.28 4517205.64 4.40 18584.50
4311 422222.31 4517201.35 4.40 18588.90
4312 422221.34 4517197.05 4.40 18593.31
4313 422220.37 4517192.76 4.40 18597.71
4314 422219.40 4517188.46 4.40 18602.12
4315 422218.43 4517184.17 4.40 18606.52
4316 422217.46 4517179.87 4.40 18610.92
4317 422216.49 4517175.58 4.40 18615.33
4318 422215.52 4517171.28 4.40 18619.73
4319 422214.55 4517166.98 4.40 18624.13
4320 422213.58 4517162.69 4.40 18628.54
4321 422212.61 4517158.39 4.40 18632.94
4322 422211.63 4517154.10 4.40 18637.35
4323 422210.45 4517149.86 4.40 18641.75
4324 422209.21 4517145.63 4.40 18646.15
4325 422207.96 4517141.41 4.40 18650.56
4326 422206.71 4517137.19 4.40 18654.96
4327 422205.46 4517132.96 4.40 18659.36
4328 422204.21 4517128.74 4.40 18663.77
4329 422202.96 4517124.52 4.40 18668.17
4330 422201.71 4517120.30 4.40 18672.57
4331 422200.46 4517116.07 4.40 18676.98
4332 422199.21 4517111.85 4.40 18681.38
4333 422197.97 4517107.63 4.40 18685.79
4334 422196.72 4517103.40 4.40 18690.19
4335 422195.47 4517099.18 4.40 18694.59
4336 422194.22 4517094.96 4.40 18699.00
4337 422192.97 4517090.73 4.40 18703.40
4338 422191.72 4517086.51 4.40 18707.80
4339 422190.47 4517082.29 4.40 18712.21
4340 422189.22 4517078.07 4.40 18716.61
4341 422187.98 4517073.84 4.40 18721.02
4342 422186.73 4517069.62 4.40 18725.42
4343 422185.48 4517065.40 4.40 18729.82
4344 422184.23 4517061.17 4.40 18734.23
4345 422182.98 4517056.95 4.40 18738.63
4346 422181.73 4517052.73 4.40 18743.04
4347 422180.48 4517048.50 4.40 18747.44
4348 422179.23 4517044.28 4.40 18751.84
4349 422177.99 4517040.06 4.40 18756.25
4350 422176.75 4517035.83 4.40 18760.65
4351 422175.58 4517031.59 4.40 18765.05
4352 422174.41 4517027.34 4.40 18769.46
4353 422173.25 4517023.09 4.40 18773.86
4354 422172.08 4517018.85 4.40 18778.27
4355 422170.91 4517014.60 4.40 18782.67
4356 422169.75 4517010.35 4.40 18787.07
4357 422168.58 4517006.11 4.40 18791.48
4358 422167.41 4517001.86 4.40 18795.88
4359 422166.25 4516997.61 4.40 18800.28
4360 422165.08 4516993.37 4.40 18804.69
4361 422163.91 4516989.12 4.40 18809.09
4362 422162.74 4516984.88 4.40 18813.50
4363 422161.58 4516980.63 4.40 18817.90
4364 422160.42 4516976.38 4.40 18822.30
4365 422159.45 4516972.08 4.40 18826.71
4366 422158.48 4516967.79 4.40 18831.11
4367 422157.51 4516963.49 4.40 18835.51
4368 422156.54 4516959.20 4.40 18839.92
4369 422155.58 4516954.90 4.40 18844.32
4370 422154.61 4516950.60 4.40 18848.73
4371 422153.64 4516946.31 4.40 18853.13
4372 422152.88 4516941.97 4.40 18857.53
4373 422152.17 4516937.63 4.40 18861.94
4374 422151.46 4516933.28 4.40 18866.34
4375 422152.01 4516928.93 4.39 18870.73
4376 422152.75 4516924.59 4.39 18875.12
4377 422154.41 4516920.51 4.40 18879.53
4378 422156.06 4516916.43 4.40 18883.93
4379 422157.97 4516912.46 4.40 18888.34
4380 422159.86 4516908.49 4.40 18892.74
4381 422161.23 4516904.30 4.40 18897.14
4382 422162.60 4516900.12 4.40 18901.55
4383 422163.97 4516895.93 4.40 18905.95
4384 422164.79 4516891.64 4.37 18910.32
4385 422165.09 4516887.25 4.40 18914.72
4386 422165.40 4516882.85 4.40 18919.13
4387 422165.70 4516878.46 4.40 18923.53
4388 422165.33 4516874.07 4.40 18927.93
4389 422164.94 4516869.69 4.40 18932.34
4390 422164.55 4516865.30 4.40 18936.74
4391 422164.15 4516860.91 4.40 18941.14
4392 422163.76 4516856.53 4.40 18945.55
4393 422163.37 4516852.14 4.40 18949.95
4394 422161.64 4516849.08 3.51 18953.46
4395 422157.26 4516848.67 4.40 18957.87
4396 422152.88 4516848.26 4.40 18962.27
4397 422148.82 4516846.96 4.26 18966.53
4398 422145.20 4516844.45 4.40 18970.94
4399 422141.67 4516842.00 4.29 18975.23
4400 422138.16 4516839.53 4.29 18979.52
4401 422134.66 4516837.04 4.29 18983.81
4402 422131.16 4516834.56 4.29 18988.11
4403 422127.15 4516833.03 4.29 18992.40
4404 422123.14 4516831.51 4.29 18996.69
4405 422119.10 4516830.09 4.29 19000.98
4406 422114.91 4516829.16 4.29 19005.27
4407 422110.72 4516828.23 4.29 19009.56
4408 422106.46 4516828.56 4.27 19013.83
4409 422102.20 4516829.09 4.29 19018.12
4410 422098.01 4516830.01 4.29 19022.41
4411 422093.86 4516831.08 4.29 19026.70
4412 422089.77 4516832.38 4.29 19030.99
4413 422085.68 4516833.68 4.29 19035.28
4414 422081.75 4516835.42 4.29 19039.57
4415 422077.83 4516837.15 4.29 19043.86
4416 422073.63 4516837.77 4.24 19048.11
4417 422069.35 4516838.02 4.29 19052.40
4418 422065.06 4516838.27 4.29 19056.69
4419 422060.78 4516838.42 4.29 19060.98
4420 422056.49 4516838.17 4.29 19065.27
4421 422052.21 4516837.92 4.29 19069.56
4422 422047.95 4516837.38 4.29 19073.85
4423 422043.71 4516836.72 4.29 19078.14
4424 422039.47 4516836.05 4.29 19082.43
4425 422035.23 4516835.39 4.29 19086.73
4426 422030.99 4516834.73 4.29 19091.02
4427 422026.75 4516834.07 4.29 19095.31
4428 422022.52 4516833.33 4.29 19099.60
4429 422018.30 4516832.58 4.29 19103.89
4430 422014.07 4516831.84 4.29 19108.19
4431 422009.84 4516831.10 4.29 19112.48
4432 422005.61 4516830.36 4.29 19116.77
4433 422001.39 4516829.62 4.29 19121.06
4434 421997.16 4516828.89 4.29 19125.35
4435 421992.93 4516828.15 4.29 19129.65
4436 421988.70 4516827.42 4.29 19133.94
4437 421984.47 4516826.74 4.29 19138.23
4438 421980.18 4516826.57 4.29 19142.52
4439 421975.89 4516826.40 4.29 19146.81
4440 421971.60 4516826.23 4.29 19151.10
4441 421967.31 4516826.06 4.29 19155.39
4442 421963.02 4516825.92 4.29 19159.69
4443 421958.73 4516825.91 4.29 19163.98
4444 421954.44 4516825.90 4.29 19168.27
4445 421950.15 4516825.89 4.29 19172.56
4446 421945.85 4516825.87 4.29 19176.85
4447 421941.56 4516825.84 4.29 19181.15
4448 421937.27 4516825.81 4.29 19185.44
4449 421932.98 4516825.78 4.29 19189.73
4450 421928.69 4516825.81 4.29 19194.02
4451 421924.39 4516825.85 4.29 19198.31
4452 421920.10 4516825.88 4.29 19202.61
4453 421915.81 4516825.80 4.29 19206.90
4454 421911.52 4516825.62 4.29 19211.19
4455 421907.24 4516825.45 4.29 19215.48
4456 421902.97 4516825.06 4.28 19219.76
4457 421898.73 4516824.37 4.29 19224.06
4458 421894.49 4516823.69 4.29 19228.35
4459 421890.26 4516823.00 4.29 19232.64
4460 421886.02 4516822.32 4.29 19236.93
4461 421881.78 4516821.64 4.29 19241.22
4462 421877.55 4516820.95 4.29 19245.52
4463 421873.33 4516820.16 4.29 19249.81
4464 421869.12 4516819.31 4.29 19254.10
4465 421864.91 4516818.47 4.29 19258.39
4466 421860.70 4516817.62 4.29 19262.68
4467 421856.50 4516816.78 4.29 19266.98
4468 421852.29 4516815.93 4.29 19271.27
4469 421848.10 4516815.01 4.29 19275.56
4470 421843.91 4516814.05 4.29 19279.85
4471 421839.73 4516813.08 4.29 19284.14
4472 421835.55 4516812.12 4.29 19288.44
4473 421831.37 4516811.15 4.29 19292.73
4474 421827.19 4516810.18 4.29 19297.02
4475 421823.01 4516809.22 4.29 19301.31
4476 421818.82 4516808.25 4.29 19305.60
4477 421814.63 4516807.34 4.29 19309.89
4478 421810.39 4516806.72 4.29 19314.19
4479 421806.14 4516806.09 4.29 19318.48
4480 421801.88 4516805.55 4.29 19322.77
4481 421797.60 4516805.35 4.29 19327.06
4482 421793.31 4516805.14 4.29 19331.35
4483 421789.03 4516805.14 4.28 19335.63
4484 421784.76 4516805.55 4.29 19339.92
4485 421780.48 4516805.96 4.29 19344.22
4486 421776.44 4516807.07 4.19 19348.41
4487 421772.78 4516809.30 4.29 19352.70
4488 421769.32 4516811.80 4.26 19356.96
4489 421766.31 4516814.86 4.29 19361.25
4490 421763.31 4516817.92 4.29 19365.55
4491 421761.00 4516821.43 4.20 19369.74
4492 421759.52 4516825.46 4.29 19374.03
4493 421758.05 4516829.49 4.29 19378.33
4494 421756.46 4516833.47 4.29 19382.62
4495 421754.86 4516837.46 4.29 19386.91
4496 421752.31 4516840.88 4.27 19391.18
4497 421748.88 4516842.99 4.03 19395.21
4498 421744.00 4516843.55 4.91 19400.11
4499 421739.17 4516842.41 4.97 19405.08
4500 421734.34 4516841.23 4.97 19410.05
4501 421729.52 4516840.05 4.97 19415.02
4502 421724.70 4516838.86 4.97 19419.98
4503 421719.96 4516837.38 4.96 19424.95
4504 421715.25 4516835.78 4.97 19429.92
4505 421710.49 4516834.39 4.96 19434.88
4506 421705.68 4516833.13 4.97 19439.85
4507 421700.88 4516831.87 4.97 19444.82
4508 421696.07 4516830.61 4.97 19449.78
4509 421691.26 4516829.36 4.97 19454.75
4510 421686.46 4516828.12 4.97 19459.72
4511 421681.52 4516827.52 4.97 19464.69
4512 421676.59 4516826.92 4.97 19469.65
4513 421671.66 4516826.32 4.97 19474.62
4514 421666.73 4516825.79 4.96 19479.59
4515 421661.76 4516825.75 4.97 19484.55
4516 421656.79 4516825.71 4.97 19489.52
4517 421651.82 4516825.67 4.97 19494.49
4518 421646.85 4516825.63 4.97 19499.46
4519 421641.89 4516825.76 4.96 19504.42
4520 421636.94 4516826.15 4.97 19509.39
4521 421631.99 4516826.54 4.97 19514.36
4522 421627.04 4516826.93 4.97 19519.32
4523 421622.27 4516825.97 4.87 19524.19
4524 421617.59 4516824.30 4.97 19529.16
4525 421612.91 4516822.62 4.97 19534.13
4526 421609.11 4516819.47 4.94 19539.06
4527 421605.40 4516816.17 4.97 19544.03
4528 421601.69 4516812.87 4.97 19549.00
4529 421599.04 4516808.67 4.96 19553.96
4530 421596.42 4516804.45 4.97 19558.93
4531 421593.80 4516800.23 4.97 19563.90
4532 421591.18 4516796.01 4.97 19568.86
4533 421587.90 4516792.28 4.97 19573.83
4534 421584.34 4516788.92 4.89 19578.72
4535 421579.79 4516786.94 4.97 19583.69
4536 421575.21 4516785.03 4.96 19588.65
4537 421570.41 4516783.75 4.97 19593.62
4538 421565.61 4516782.48 4.97 19598.59
4539 421560.81 4516781.20 4.97 19603.55
4540 421556.01 4516779.90 4.97 19608.52
4541 421551.21 4516778.61 4.97 19613.49
4542 421546.41 4516777.32 4.97 19618.46
4543 421541.52 4516776.50 4.96 19623.42
4544 421536.60 4516775.79 4.97 19628.39
4545 421531.69 4516775.08 4.97 19633.36
4546 421526.77 4516774.37 4.97 19638.32
4547 421521.83 4516773.86 4.97 19643.29
4548 421516.88 4516773.42 4.97 19648.26
4549 421511.93 4516772.99 4.97 19653.22
4550 421506.98 4516772.55 4.97 19658.19
4551 421502.04 4516772.12 4.97 19663.16
4552 421497.10 4516771.55 4.97 19668.13
4553 421492.17 4516770.94 4.97 19673.10
4554 421487.24 4516770.33 4.97 19678.06
4555 421482.31 4516769.72 4.97 19683.03
4556 421477.38 4516769.12 4.97 19688.00
4557 421472.46 4516768.47 4.97 19692.96
4558 421467.65 4516767.22 4.97 19697.93
4559 421462.84 4516765.97 4.97 19702.90
4560 421458.03 4516764.73 4.97 19707.87
4561 421453.22 4516763.48 4.97 19712.83
4562 421448.42 4516762.23 4.97 19717.80
